"theta1	      u  [-3.1416","theta2	      u  [-3.1416","theta3	      u  [-3.1416","theta4	      u  [-3.1416","theta5	      u  [-3.1416","theta6	      u  [-3.1416","thetad1      u  (-Inf","thetad2      u  (-Inf","thetad3      u  (-Inf","thetad4      u  (-Inf","thetad5      u  (-Inf","thetad6      u  (-Inf","tau1     u  (-Inf","tau2     u  (-Inf","tau3     u  (-Inf","tau4     u  (-Inf","tau5     u  (-Inf","dm1   u	 [0","dm2   u	 [0","dm3   u	 [0","dm4   u	 [0","dm5   u	 [0","da1    u	 [0","da2    u	 [0","da3    u	 [0","da4    u	 [0","da5    u	 [0","db1      u	 [0","db2      u	 [0","db3      u	 [0","db4      u	 [0","db5      u	 [0","thetadd6     u  (-Inf"
0.55119558,-0.92678936,-0.21817322,-0.91287959,0.45712286,-0.84337887,0.82568791,0.92194198,0.11554771,0.19196389,0.23563627,-0.2671057,-27.122261,-3.8402187,-2.5562062,17.841754,-13.644856,1.038523,1.6564431,1.4884571,1.5982761,1.4268827,0.96828524,1.3701032,1.1240711,0.96307424,0.93868283,1.542354,1.2933948,1.2864461,1.0502347,1.0946595,0.019116585
0.03773528,0.87177421,-0.7932212,-0.6344626,0.095034731,0.69133478,-0.85928266,-0.37634429,-0.56411407,-0.68094049,-0.37303961,-0.00033431665,31.146136,13.100456,29.363341,9.6639397,21.83441,1.6389293,1.1348438,1.4196981,0.96565891,1.3293442,0.68729293,1.6323295,1.5119115,0.99598169,0.66434416,1.282239,0.69037645,0.95701277,0.91358904,0.84091405,0.0011397625
0.87444217,0.064934253,0.58902882,-0.60770902,-1.0760865,-0.26542571,0.99405843,0.46439962,0.5057244,0.13108518,-0.36445465,-0.85440234,8.910366,26.52098,-21.885911,13.494662,4.7836721,0.71266154,0.65245507,0.96239063,0.99924601,0.92765716,1.0338903,1.4941395,1.5526815,1.6175839,1.4823017,1.0442769,0.71187168,1.0273969,1.5594089,1.2852588,-0.0099427119
-0.27472893,0.77213836,0.35266838,0.68293151,0.8494333,-0.22811494,-0.87068103,-0.6258761,-0.73323387,0.37794019,0.99698963,-0.85043917,29.140636,-23.338325,32.766175,11.104851,19.230836,1.5149775,1.076858,1.2519553,0.96223267,1.4944727,0.85238646,1.2092749,0.78326991,0.86739958,1.5347406,1.4344891,0.70830566,0.94320353,0.87179627,0.87990605,-0.015972455
-1.0346537,-1.0243053,-0.82824232,0.12842256,1.0663294,-0.98775663,-0.10770159,-0.26915775,-0.15500997,0.6984681,0.27817881,0.03304116,-33.527175,8.7720259,11.439643,-23.916225,-19.995058,1.3708244,1.6948647,1.4903326,1.6195512,0.94719544,0.76373533,1.1996145,1.1713104,1.1138231,0.92415258,0.93243841,1.5923987,1.3443678,1.1896772,1.1044417,0.057171248
-0.88771322,-1.0009756,-0.16797408,0.5231337,0.24689096,-0.23339799,0.50090334,0.47075013,-0.51782344,1.0381274,0.029495033,0.92217912,-9.4578869,11.294777,-8.6795879,2.1657182,-0.77424007,1.2852065,1.2151257,1.4674278,0.95920049,0.93270415,0.80865442,1.2048137,1.4032217,1.2473986,1.0285192,1.5213771,1.5353786,1.6574211,1.126454,1.1119589,0.0095218319
-0.17070371,0.82767599,-0.85020942,0.37854004,0.083186981,-0.51345517,-0.31428073,0.15761587,-0.88342486,0.70181344,-0.67368691,0.58654238,-19.546021,0.023224906,-29.659011,-9.0048918,-5.2169639,1.6023192,1.1285974,1.4361324,1.0276007,0.78551904,0.86850835,1.269917,1.4957379,1.1164341,0.70833073,1.3646394,1.6949198,1.3664167,1.1150231,1.1426839,-0.0086992444
-0.60192778,-0.67183986,0.84232729,-0.90666004,-0.56847019,0.87557388,-0.70649271,-1.0018655,0.26963808,-0.56843517,-0.73504235,0.77041079,-2.9956411,-17.739893,-24.383435,-32.395057,-3.7177073,1.5723925,1.1000066,0.76114892,0.77993654,1.543445,0.73037606,1.2303906,0.77552035,0.82058279,1.1348793,0.96566123,1.3683042,1.3389792,0.92340365,0.94520069,0.040171214
-0.70596217,-0.88148554,0.30932271,0.079336226,0.74033902,0.28600991,-0.29650162,-0.10851825,-0.7999646,0.38313891,0.40742823,-0.39740316,-14.102669,-3.5610797,-1.0656851,9.0310729,25.242914,0.98988649,1.1222299,1.5180481,1.233904,1.0245126,1.3832444,1.4880454,0.97825991,1.0142937,0.78500084,1.6091975,1.2317823,1.0646128,1.2465651,0.66907086,0.032067705
-0.52567902,0.95613591,0.84390291,-0.8146328,0.15565826,-0.79825528,0.52331987,-1.0223979,0.44130991,-0.51868457,-0.24026017,-0.47774004,-13.004454,-25.861445,-23.300321,-28.498707,32.231515,0.95102386,1.0579754,0.99327856,1.4327836,1.4443699,0.87496315,1.6057133,1.4733038,1.0170542,0.97916488,1.5241654,1.1482384,0.79302314,0.98993908,0.95615727,0.038725783
0.12613304,-0.028642078,0.21874349,-0.49820294,0.93254923,0.26329338,0.55275115,1.0273597,-0.6153555,0.15732791,0.87417984,0.054200345,16.286165,21.578952,7.4464644,-7.2733142,-22.591454,0.95643204,1.6532194,0.85929124,0.7078749,1.0535028,1.4220212,1.1604654,1.5422798,1.0970181,0.93330208,1.4080565,1.6558753,1.3957741,1.0244616,1.5764765,0.019260802
0.65948027,0.34601259,0.9738609,-0.33169936,-0.11498289,0.5045571,0.30425483,0.66892915,0.81702578,0.47910312,-0.87250602,-0.51079655,12.312429,14.992189,-26.28124,-8.7966269,-4.9076704,0.82676131,1.0272628,1.4065627,0.69886704,0.8583352,1.4396493,1.3359658,0.67672592,1.48255,1.017079,1.3971822,1.5915831,1.2863443,1.4386794,0.7839634,0.02294265
-0.42339891,0.27025775,1.0498427,-0.99171069,-0.59005839,0.89665474,-0.45798473,-0.44734902,0.17876155,0.4544071,-0.30572965,0.93326839,-26.881216,-12.601253,30.744619,-15.195125,-24.470049,0.90319047,1.4222265,1.4614752,0.66300241,0.78144111,1.6307658,1.4800697,1.3317815,0.70228544,1.611395,1.4151279,0.80418396,1.6698456,0.99531957,1.0860665,0.00065837976
1.0356905,0.85680101,0.45047598,-0.40271304,0.47748505,0.5211477,-0.14503073,-0.91216232,-0.6824405,0.80567918,-1.0993855,-0.40939583,10.017627,16.257699,33.151747,-18.588773,-11.515948,1.1969007,0.70944558,1.2018139,1.3855463,1.3264672,1.6838596,1.3278253,1.4101061,1.4533128,1.0285835,1.5535809,0.98349452,0.79231614,0.6572859,1.3041397,0.017869874
0.21010804,-0.49267583,-0.7352093,0.1636369,-0.84736355,-0.17129754,-0.35634898,-0.96753875,1.0306398,-0.4645041,-0.062639327,0.59685162,-34.278325,-15.80523,11.497019,30.401489,27.825569,1.0899728,1.1736043,0.81678452,1.3474075,0.82793237,0.75929057,1.0465846,1.6970897,1.0857834,1.1117851,1.3222631,1.3764959,1.4667387,0.92781596,1.6028802,-0.035557104
-0.1407384,0.85737129,-0.96045165,-0.80787033,-0.54143843,-0.018368653,-0.84587107,0.72256263,0.59795994,-0.042195354,-1.0623227,0.15673264,-10.637331,-1.6197282,7.2283546,-33.044654,-1.5047808,0.86223,0.74955558,1.2307128,0.93920976,0.94843278,1.6096706,0.78417838,1.4360277,1.3679226,1.2252712,0.83232789,1.1347829,1.4465467,0.70961583,0.91328668,0.026613299
-0.34703832,-0.62039083,-0.90512248,1.083108,-0.47671819,-0.82724706,-0.7372494,1.0615857,0.65141407,-1.076599,-0.082597954,-0.5823375,29.090373,-28.108953,2.8210341,23.120335,13.468148,0.86256185,1.0769742,1.1053983,1.0784625,0.91943979,1.5245542,1.3830916,1.0206754,0.94069964,0.78879557,1.3370745,1.4618695,0.99134002,1.4016651,1.3359789,-0.055520075
-0.58265273,0.014094084,-0.62513627,0.7054434,0.95910194,0.1143787,0.33644267,0.66757791,0.097889638,0.29323013,0.10232602,0.085548488,-12.976745,19.839849,-31.654738,-21.178122,9.3060048,1.5653446,1.2962949,0.67766396,1.4982578,1.4689914,0.98881525,0.96782669,1.0132187,1.6167626,1.3295529,1.045391,1.585717,1.3960164,0.89803517,0.87705558,0.038695791
-0.21344813,-0.66646977,0.93366793,-0.72680042,0.74842138,-0.21879916,-0.43740885,0.1104882,0.9222058,0.15135817,-0.49911684,0.96649261,-32.474646,-11.367166,-17.959488,-5.122302,9.4706382,1.0702309,1.1715607,1.1206464,1.1542282,0.66296016,1.1214575,1.1369694,1.445397,1.3365614,1.2367242,1.1737327,0.87573544,0.93549353,1.4896918,1.3500824,0.02754993
1.0694571,0.99985034,1.0481063,0.61181791,-0.237522,-0.63879352,-0.12393212,-0.36536903,-0.82854817,-0.61381688,-0.37246413,0.87535407,-0.082377035,15.489177,-3.4010496,28.559949,17.064552,1.3838458,1.0956451,0.95746793,1.2135825,0.73030985,1.1676089,0.85268923,1.0479137,0.9350494,1.3752456,1.4519911,0.86373297,0.8101031,1.402787,1.290354,-0.0083471811
0.95077488,0.90486317,-1.0431208,-0.38825301,-0.59448552,-0.93925912,-0.88160839,0.44365814,-0.63618529,-0.26969925,-0.45954851,-0.34034727,-10.150822,-14.859926,9.2309623,24.783765,-29.263551,0.98736604,0.76109334,0.8958402,0.73616255,0.83393904,0.91345276,0.65045548,0.95524452,1.6446747,1.0984844,1.4279914,0.70185107,1.6608751,1.4286243,0.83800429,-0.044502304
-0.39159212,0.46195475,-1.0010366,1.0056871,0.1867673,0.86109999,0.13273236,0.93023158,0.8945622,-0.44146725,0.073385073,-0.32050762,33.733559,29.932588,-12.985715,9.0803416,13.301505,0.85082493,1.2146264,1.4761003,0.76851353,0.65691849,1.4289829,1.615218,1.6195898,1.5949958,0.89376662,1.5855406,1.5807049,1.1572145,1.5044437,1.4858894,-0.031490094
0.66666886,0.21325866,-0.31894799,0.88309881,0.41550449,-1.0048591,0.53458348,-0.83879889,0.83238464,-0.88005473,0.16667972,-0.28629734,-4.3319807,-7.5997238,21.442933,31.366821,12.163671,1.6971994,0.83012015,0.77944111,1.6167743,1.5259721,1.0624138,1.0380487,1.0342423,1.1106692,1.4676508,1.5565236,1.0924698,1.1406205,0.85905708,0.97233386,-0.04739717
-0.020603562,-1.023027,0.86387378,0.57034926,-0.081701609,-0.91127887,0.9709938,-0.13863036,-1.0978573,1.0845977,0.36988034,-0.3188444,13.532186,5.4418987,-28.008642,8.7525339,33.836592,1.3489164,0.98743728,0.90831183,1.3969831,1.3957515,1.6953797,0.69640106,1.4126901,0.78309393,1.0596894,1.4499966,0.94354644,1.3850497,1.3799097,1.0919359,0.012412911
0.92514613,-1.0102331,0.37787514,-0.096172425,-0.020523817,0.31723458,-1.0919348,-0.53437615,-0.074943415,0.51883138,0.50864692,0.86934241,3.7803537,-23.596113,-29.862854,-4.9846521,12.952983,1.1867326,0.96423091,1.4789544,1.486677,1.0809951,1.4842517,1.2690452,1.5426392,0.83694462,1.0282695,1.5249902,1.3609435,1.5265965,1.057346,0.91446837,-0.0022252338
-0.53438452,-0.2155924,0.67979624,0.93375127,0.67388931,0.61606206,0.72228169,0.27441456,0.54169573,-0.055386654,-0.65791305,-0.3952023,-26.677851,-24.638121,27.102899,28.423072,26.571084,0.87823418,0.93188802,0.7419366,1.278487,1.680791,1.2046608,0.93436432,1.4110817,1.0502295,1.0069933,0.93563716,0.75378549,0.92267705,1.3331333,1.370946,-0.013815774
0.97289674,1.0565872,0.20849389,0.96687914,1.0779937,-0.66740702,0.57514693,-0.81439889,-0.31133591,-0.92843596,0.6958592,0.4127071,11.457263,-7.7863696,34.486919,21.653245,-3.9082091,0.79594089,0.67852216,1.2219022,0.91045436,0.65647986,1.4070431,1.4240518,1.6892621,0.7784673,0.99995082,1.2235115,0.65838183,0.82337997,0.89718598,1.3047892,-0.017330668
1.083008,0.041975177,-0.43906623,0.84339116,-0.61915489,0.075263626,0.46472468,-0.62830549,0.21924832,-0.80994173,-0.16964974,0.94883601,-28.462891,4.1908366,15.389948,8.8510022,8.7945306,0.72013556,1.3183254,1.3455533,1.1639541,1.3770431,1.2131284,1.4991185,1.2345953,1.0938218,0.76230519,1.3133874,1.3025857,1.407938,0.71460628,0.78768344,-0.0037822374
0.7762489,-0.93321307,-0.424977,0.13657968,-0.38118532,-0.56011691,0.52588251,0.26467787,-0.3684697,-0.16277092,0.0080962937,-0.2707125,3.3005638,32.57648,-27.097759,-12.027234,18.279873,1.1724271,0.98178916,1.5304759,1.1582883,0.6513817,0.77228978,1.1242574,0.9435202,0.94394885,0.79836281,1.4837125,1.6554369,1.3782965,1.2795653,0.90452328,-0.022201633
-0.94724696,-0.98722778,-0.015633906,-1.0643924,0.55707452,-1.0796684,-1.0904983,-0.58247866,0.74050223,0.82999777,0.78694566,0.71890189,20.598153,-26.843397,-6.9729687,-14.684477,17.997544,1.3958042,1.5304575,0.84963194,1.1140929,1.259593,1.2303546,1.2192111,0.83155845,0.80278854,1.3170086,1.2637835,1.3098664,0.92463329,1.6616417,0.66140291,0.00024488814
0.049717749,-0.057444077,-0.051175844,-0.25850229,0.80305078,0.90664463,0.30939173,-0.95985477,0.42739204,0.8689601,0.29064192,0.5846387,12.014573,-21.063748,-28.420153,22.488511,34.409363,0.84754467,0.68334283,1.3929288,1.5041014,0.98299029,0.71780102,0.9317181,1.0360436,0.93459792,1.1372875,1.5402961,1.3564456,1.5307559,1.6639828,1.1591873,0.027268685
-0.23725152,-0.49102495,0.62169499,0.83306505,-0.44008508,-0.88661235,-0.09141019,0.85021811,-0.23262446,0.30686535,0.56166322,-0.9264193,-18.972354,-18.360995,-33.241477,-19.501007,-13.425216,0.76088069,1.5217952,1.2124877,1.2304879,1.3607252,1.0078098,1.0095537,0.9185697,1.6008831,1.1422624,1.1544058,1.548479,1.3362703,1.5947429,0.84430168,0.051207209
-0.83063042,-0.42439684,1.0908539,-0.039400973,-0.27857362,-0.0713099,0.012107359,-1.029295,1.074849,-0.74187853,0.22886012,0.20018858,-2.4251333,-19.215854,19.140673,-22.715346,3.1741113,1.2843275,1.1417201,1.489059,1.2141264,1.473227,0.77670461,0.77438125,1.6257042,1.4607554,1.1664182,0.79002284,0.96384052,1.2176813,1.3703365,0.84556812,0.0017708248
-0.23367039,0.32084678,0.24215569,-0.65097205,-0.29078167,-0.73423455,-1.0465494,-0.83430603,-0.62510004,-0.88474327,0.53455073,0.8099571,13.626024,-27.41016,-12.563216,-29.969678,19.614934,0.69802682,1.4367401,0.74127441,1.6989849,1.4389709,1.4839241,1.0116248,1.0787771,0.95613305,0.82817737,0.67700131,0.86109682,1.6542918,1.0327102,1.6100681,0.017975935
-0.021162748,0.57429665,0.28876592,-0.15761752,0.85569781,-0.49812416,0.057551978,-0.33444142,-0.019331535,0.56389492,-0.8030652,1.0502586,-19.038722,-13.805821,15.56423,-1.9931062,31.864537,0.8340274,1.3484629,0.71572092,1.6715215,0.81169899,0.92492523,1.3183737,1.1066801,1.6232017,1.4015367,1.2774635,1.2787957,1.6194062,1.6596074,1.1212776,-0.014382937
0.18370451,-0.035616789,-0.45212837,-0.97962924,0.14429516,-0.45488242,-1.0856402,-0.29834505,-0.30334149,-0.71221814,-0.46817683,-0.21509986,5.1425782,-18.688607,-9.4138363,-18.347439,-15.412111,0.70474968,1.0279165,0.84326602,1.2219354,1.467704,1.4008792,0.72717168,0.92435249,1.1423551,1.6619206,1.1495445,0.69359287,1.4653868,1.3063449,1.5895315,0.046879244
0.58763661,0.18375746,0.85429957,0.19193461,-0.25658355,0.064513989,0.12299578,0.022028212,0.77685935,0.53023386,0.8270747,0.039549342,18.242467,1.1479684,-26.095581,31.574449,1.7636736,1.6559248,1.1773054,1.0724536,0.72738585,1.3739052,0.97398907,1.6842378,1.384782,1.0812187,1.0428578,1.0102632,1.293018,1.2541507,1.1112694,1.0552651,-0.054255642
0.97564431,1.0534971,1.0512872,-0.90467176,-0.13809894,-0.96272751,0.52586892,0.036321191,-0.90367506,-0.97955491,-0.80546704,0.2665181,-7.2333302,19.418725,30.507803,-5.3571187,-17.094161,0.85158473,1.3845433,1.2698531,1.4703877,1.3559592,0.70701635,1.323728,0.79700881,0.77715193,0.94241504,1.2696079,1.5500719,0.80909422,1.2465827,0.96510485,0.0047262972
0.61187926,0.79368015,-0.44840164,0.080320163,-0.31554985,0.81865384,-0.74653599,-1.0801822,-0.92899512,0.094515506,0.76118898,1.0520266,16.795221,-32.725586,-28.916792,5.4801329,-15.40628,1.1246968,0.97897803,1.5337596,0.6979832,0.70368129,0.92146353,0.88758016,1.5597018,0.95744004,0.74469763,1.4830382,0.8227114,1.2105006,1.4332298,1.5931332,-0.0083959639
-0.17813252,-0.87791758,0.89994595,-0.1204619,0.78157101,0.55088588,0.46538959,-0.44865349,0.24562123,0.41743381,0.63359549,0.72523148,-23.176521,22.214894,-14.28155,-0.0043242727,-2.678052,1.1747042,1.4527771,1.4748,0.96409075,1.2231981,1.6901784,1.4777813,0.67084996,1.4253044,0.69110443,1.6422048,1.5852736,1.2925572,0.85926767,1.361692,0.004624252
0.69488563,-0.55622223,0.010220121,0.2386203,-0.69404182,-0.65573385,1.0447855,-0.2222103,-0.59144139,-0.35631763,-0.44060417,-0.81458955,28.092478,0.27685608,33.12022,11.533079,6.4526714,1.4757355,0.93672148,1.1279708,1.4045575,1.6478339,1.6935729,0.78013021,1.6484218,1.0754657,0.95160464,1.3691421,0.7220251,1.5758262,1.0603868,1.6215256,-0.016818524
0.85049473,0.018272924,-0.76303836,0.85206207,-0.028662132,-0.11830119,-0.28819892,0.89071207,0.82289454,0.15512866,-0.90290427,0.97962,-9.5346272,-18.480076,-4.6434341,7.8033214,-29.578042,1.5026054,1.0389778,0.89996916,0.83160165,1.5289116,1.1180316,1.3077517,1.0833886,0.76279151,1.086938,1.6162029,1.372248,1.4727744,1.5694925,0.65999679,-0.0087696982
-1.0660818,0.75039275,-0.072686188,1.0711029,0.072857978,-0.38293782,0.77319766,0.56334325,0.920519,0.38985551,-1.0607767,-0.24981083,-14.652892,-11.147499,33.982996,22.208442,17.280035,1.1081195,1.6650225,0.78356614,1.6460775,1.5740197,1.149778,1.4682701,1.4661234,1.0860778,0.81027943,1.2163317,0.73651893,1.5736719,1.6039697,1.5682158,-0.018236511
0.1645286,0.94477488,-0.97698665,0.57604599,-1.0977825,0.14275256,0.0079585006,-0.3874868,-0.91163439,-0.60600047,-0.94905483,-0.58441331,-31.433702,-16.23433,9.6192119,-29.905967,-29.582554,1.4152117,1.1626874,1.0874631,0.99176943,1.2687261,1.4298173,0.93894867,0.76026971,0.70300553,1.1138795,0.82288463,0.9719616,1.2085685,1.5099849,1.1661144,0.039521276
-0.50389821,-0.22590728,1.0476372,-0.6736521,-1.0276021,0.93927392,-1.0687202,0.38920738,-0.9583218,-0.1972675,0.79033231,0.46138298,12.245738,14.123689,6.8372835,-25.777007,-4.1593405,1.5344751,1.1731886,1.1810104,1.3911687,1.3231704,0.87411142,0.94069029,1.6816487,0.92009575,0.99926439,1.2365436,1.2883901,1.1716327,1.2808982,1.2552497,0.018041816
-1.0323438,0.4146125,-0.60277065,0.55577832,-0.87376038,0.39825315,-0.66486666,-0.71131927,-0.75460683,-0.38157631,-0.53410224,0.13044786,-2.5550068,-31.998615,9.2821102,-25.573236,-9.3749799,1.2456995,0.82142155,1.5820596,0.82532913,1.1067022,0.94471518,1.0779941,1.4465252,1.3983005,1.4871442,1.5817548,0.95333477,1.0474466,1.4847663,1.5168138,0.019227312
0.65963768,0.79251686,-0.20785059,1.0486994,-0.41476899,0.17175636,-0.72870106,-0.40814008,-0.57101565,-0.12275156,-0.31570676,0.38060021,-15.194155,-8.1678005,-6.223311,-15.188152,22.736639,1.2454203,1.3783741,1.5327427,1.4563186,1.1460874,1.3916152,1.4762808,0.65176068,0.84177844,1.4202532,0.84608729,1.3891522,1.0313389,1.6627658,0.65458192,0.033936112
-0.34891864,0.76368213,-1.027905,0.24632703,-0.91485928,0.17116983,0.40903501,0.21844345,1.0564487,0.07910386,-0.9659134,-0.24069474,32.305911,-24.554676,29.567452,10.167811,20.398277,0.78270415,0.80863916,0.94831498,0.67979134,1.5530309,1.189623,1.2444067,1.1436416,1.2336349,0.70182598,1.2393078,1.5456659,1.3073243,1.2486725,1.4383239,0.022655953
-0.1351541,0.15064532,0.71460908,1.0686537,0.69227126,-0.51365277,0.76286361,0.60914763,1.064592,0.59899115,-0.30350007,1.0208406,-7.1723997,-6.5215192,12.826575,-23.745949,-28.168326,0.94923286,1.406725,1.3273612,0.9603782,0.77637738,1.5746855,0.78963898,0.81239686,1.1040063,0.78329724,1.3267108,1.5784129,1.4851762,1.0567204,0.90036425,0.018187351
-0.0065182235,0.40396029,0.6930147,0.9857108,0.9091306,0.30790803,0.49298496,-0.66648738,0.63774053,0.019294746,1.0169117,-0.28558252,28.085239,18.619468,-32.604461,-23.178048,-3.4555192,1.5213308,0.75642394,1.1671361,1.3065386,1.6936536,1.086739,1.4218505,1.4419254,0.73990201,0.68309414,1.4132567,0.85492048,0.7484523,1.5877798,1.4152165,0.027049142
0.14353525,-0.03212633,1.0350232,0.63611779,-0.86476941,-0.22944618,0.94551623,0.48724909,-0.30824855,0.3812436,-0.65958395,0.11047992,24.92758,7.8372613,-19.149988,6.14429,17.082168,1.6248486,0.72968686,1.1970996,0.90309123,0.80427425,1.0872581,0.6967586,1.1217181,1.3168737,1.0968111,1.654344,0.85931559,1.1170664,0.83575677,1.0140053,-0.028917481
0.023808799,-0.084423995,-0.48500258,0.68047494,-0.85398155,0.75475531,0.67803434,-0.089995156,0.44243835,0.85397949,-0.78945286,-1.0742728,-18.158433,11.210133,-31.295555,-4.3913096,-24.741074,0.82654383,1.5722161,1.2865112,1.093672,1.3955397,1.2860115,1.0955403,1.2958997,1.3869587,0.91544407,1.5684679,1.2902102,1.3124519,1.3287305,0.87407841,0.014942669
0.54616481,0.28655049,-0.0073842246,-0.95623154,-0.25207964,0.99183456,0.47279636,0.8865059,0.50146719,-1.0481426,0.97585595,0.21231668,-24.093912,3.623812,5.408716,-25.710237,-1.9540965,0.98751049,1.0887298,1.2814234,1.6831172,1.45068,0.87797048,0.69979319,0.67420532,1.118833,1.1268624,1.676366,1.384061,1.5631945,0.86024575,1.000338,0.023709545
0.5372663,0.26912383,-0.41509,-0.82534483,0.44600645,-0.75208538,0.21328687,0.15525182,-1.0320247,-0.82075626,0.59705255,0.10119331,26.745322,-31.375758,-22.365471,3.525733,-33.0063,1.3717212,1.0188815,1.2417209,1.152831,1.3311722,0.9619125,1.3633418,0.88488893,1.4781844,1.1451666,1.6646604,0.99790819,1.5429295,1.5162871,1.0373264,0.03145443
0.67080894,-0.57601415,-0.56625691,0.68916288,0.022525017,0.33020287,-0.84624147,1.0945201,0.0035970558,1.079616,0.20894658,-0.22131694,-30.893116,-30.602648,21.297724,-29.150019,5.6348716,1.1043131,0.68959223,1.4266306,0.92980736,1.4722897,0.77226321,0.67769178,0.91571276,0.83430919,0.83462037,0.81463624,0.94132831,0.85483547,1.4197991,1.612973,0.037440112
